Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Seats,Price,New Price in Lakhs,Mileage in km/kg,Engine in CC,Power in bhp,Diesel Fuel,Petrol Fuel,Manual Transmission,Automatic Transmission,Kilometers per year
183,Chevrolet Optra Magnum 1.6 LS BS3,Jaipur,2007,118500,First,5.0,1.25,23.281830466830467,17.2,1598,102.5,0,1,1,0,6583.333333333333
184,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,63000,First,5.0,4.2,23.281830466830467,25.96470588235294,1199,73.9,1,0,1,0,4846.153846153846
185,Renault Lodgy 110PS RxZ 8 Seater,Mumbai,2015,25000,First,8.0,6.75,23.281830466830467,23.50588235294118,1461,108.5,1,0,1,0,2500.0
186,Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,2014,37382,First,5.0,32.0,23.281830466830467,15.294117647058824,2143,201.1,1,0,0,1,3398.3636363636365
187,Maruti Baleno Alpha,Kochi,2017,24773,First,5.0,7.5,8.78,28.53333333333333,1197,83.1,0,1,1,0,3096.625
188,Hyundai Verna 1.6 SX,Delhi,2012,62000,First,5.0,4.6,23.281830466830467,26.258823529411767,1582,126.32,1,0,1,0,4769.2307692307695
189,Hyundai i10 Magna 1.1,Kochi,2017,52340,First,5.0,4.04,23.281830466830467,26.41333333333333,1086,68.05,0,1,1,0,6542.5
190,Mahindra Scorpio 1.99 S10 4WD,Kochi,2016,56739,First,7.0,10.31,23.281830466830467,18.11764705882353,1997,120.0,1,0,1,0,6304.333333333333
191,Land Rover Range Rover 2.2L Dynamic,Coimbatore,2018,36091,First,5.0,55.76,23.281830466830467,14.941176470588236,2179,187.7,1,0,0,1,5155.857142857143
192,Ford Figo Diesel ZXI,Chennai,2010,120000,First,5.0,2.6,23.281830466830467,23.529411764705884,1399,68.0,1,0,1,0,8000.0
193,Maruti Ertiga ZDI,Mumbai,2016,33000,First,7.0,8.5,12.74,29.96470588235294,1248,88.5,1,0,1,0,3666.6666666666665
195,Honda Amaze S i-Dtech,Kolkata,2014,52000,First,5.0,3.5,23.281830466830467,30.35294117647059,1498,98.6,1,0,1,0,4727.272727272727
196,Hyundai i10 Magna,Jaipur,2015,43571,First,5.0,3.55,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,4357.1
197,Honda Amaze S i-Dtech,Kolkata,2013,50000,First,5.0,3.25,23.281830466830467,30.35294117647059,1498,98.6,1,0,1,0,4166.666666666667
198,Skoda Laura Ambiente,Hyderabad,2008,113000,First,5.0,4.5,23.281830466830467,20.58823529411765,1896,106.0,1,0,1,0,6647.058823529412
199,Renault Duster 85PS Diesel RxL,Delhi,2014,90000,First,5.0,5.35,23.281830466830467,23.376470588235296,1461,83.8,1,0,1,0,8181.818181818182
200,Mahindra NuvoSport N6,Chennai,2017,29000,Second,7.0,6.5,10.52,20.52941176470588,1493,100.0,1,0,1,0,3625.0
201,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000,First,5.0,9.0,11.98,28.58823529411765,1248,88.5,1,0,1,0,2222.222222222222
202,Hyundai i20 Asta Option 1.2,Kochi,2016,61012,First,5.0,6.0,23.281830466830467,24.8,1197,81.83,0,1,1,0,6779.111111111111
203,Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,First,5.0,2.75,23.281830466830467,19.599999999999998,1390,85.0,0,1,1,0,5466.1875
204,Tata Indigo eCS GLX,Pune,2010,70500,First,5.0,1.5,23.281830466830467,20.853333333333335,1193,64.1,0,1,1,0,4700.0
205,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103,First,5.0,19.9,23.281830466830467,18.50588235294118,1968,174.33,1,0,0,1,6410.3
206,Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000,First,5.0,10.0,23.281830466830467,19.599999999999998,1798,177.5,0,1,0,1,6909.090909090909
207,Toyota Etios Liva GD SP,Delhi,2014,104000,First,5.0,3.0,23.281830466830467,27.75294117647059,1364,67.06,1,0,1,0,9454.545454545454
209,Mercedes-Benz B Class B180,Kochi,2014,37245,First,5.0,11.96,23.281830466830467,19.733333333333334,1595,120.7,0,1,0,1,3385.909090909091
210,Honda Amaze S Diesel,Kolkata,2013,45000,First,5.0,3.25,8.54,32.23529411764706,1498,98.6,1,0,1,0,3750.0
211,Hyundai Verna 1.6 SX,Jaipur,2012,117837,Second,5.0,4.75,23.281830466830467,26.258823529411767,1582,126.32,1,0,1,0,9064.384615384615
212,Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000,First,5.0,5.95,23.281830466830467,24.07058823529412,1461,83.8,1,0,1,0,2727.2727272727275
213,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,Second,5.0,8.15,23.281830466830467,20.386666666666667,1591,121.3,0,1,1,0,2705.7
214,Maruti Wagon R AMT VXI,Mumbai,2016,8500,First,5.0,4.22,23.281830466830467,27.346666666666668,998,67.0,0,1,0,1,944.4444444444445
215,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500,First,5.0,10.5,23.281830466830467,15.653333333333334,1796,186.0,0,1,0,1,2033.3333333333333
216,Audi A8 L 3.0 TDI quattro,Delhi,2012,56000,First,5.0,45.0,23.281830466830467,13.882352941176471,2967,246.7,1,0,0,1,4307.692307692308
217,Hyundai i10 Magna 1.1,Pune,2012,44000,Second,5.0,2.9,23.281830466830467,26.41333333333333,1086,68.05,0,1,1,0,3384.6153846153848
218,Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500,First,5.0,8.9,23.281830466830467,19.066666666666666,1598,103.52,0,1,0,1,1312.5
219,Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000,First,5.0,26.0,33.58,19.56,1798,177.46,0,1,0,1,3250.0
220,Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166,First,5.0,8.22,23.281830466830467,22.92,1197,81.86,0,1,1,0,3595.1428571428573
221,Honda Amaze VX i-DTEC,Kolkata,2014,64000,Second,5.0,3.5,23.281830466830467,30.35294117647059,1498,98.6,1,0,1,0,5818.181818181818
222,Maruti Wagon R LXI,Chennai,2004,61000,Second,5.0,1.25,23.281830466830467,25.2,998,67.1,0,1,1,0,2904.7619047619046
223,Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,First,5.0,3.7,9.12,24.741176470588236,1461,65.0,1,0,1,0,8916.666666666666
224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,First,5.0,39.41,23.281830466830467,22.67058823529412,2143,167.62,1,0,0,1,4165.857142857143
225,Maruti Wagon R VXI,Kolkata,2013,32000,First,5.0,2.65,5.29,30.0,998,67.04,0,1,1,0,2666.6666666666665
226,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,Second,5.0,8.92,23.281830466830467,22.364705882352943,1461,108.5,1,0,1,0,4617.3
228,Mini Cooper Convertible S,Kochi,2017,26327,First,4.0,35.67,44.28,22.426666666666666,1998,189.08,0,1,0,1,3290.875
230,Tata Indica V2 DLS BSII,Jaipur,2007,200000,Second,5.0,0.85,23.281830466830467,20.235294117647058,1396,53.5,1,0,1,0,11111.111111111111
231,Chevrolet Beat LT,Kochi,2016,60813,Second,5.0,3.32,23.281830466830467,24.8,1199,76.8,0,1,1,0,6757.0
232,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,First,5.0,3.6,23.281830466830467,25.96470588235294,1199,73.9,1,0,1,0,3461.5384615384614
233,Maruti Swift ZDi,Hyderabad,2016,64000,First,5.0,6.8,23.281830466830467,26.941176470588236,1248,74.0,1,0,1,0,7111.111111111111
234,Ford Figo Diesel EXI,Kolkata,2012,41284,First,5.0,2.5,23.281830466830467,23.529411764705884,1399,68.05,1,0,1,0,3175.6923076923076
235,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,First,7.0,19.64,20.74,13.364705882352942,2755,171.5,1,0,0,1,2360.8333333333335
236,Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,Second,7.0,7.0,23.281830466830467,13.788235294117648,2199,194.3,1,0,0,1,4785.714285714285
237,Honda City i-VTEC V,Kolkata,2011,32572,First,5.0,3.87,11.74,23.2,1497,117.3,0,1,1,0,2326.5714285714284
238,Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,First,5.0,6.27,23.281830466830467,24.8,1197,81.83,0,1,1,0,2137.1428571428573
239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,First,5.0,18.12,23.281830466830467,22.67058823529412,2143,167.62,1,0,0,1,5598.0
240,Chevrolet Beat Diesel LT,Mumbai,2013,74000,First,5.0,2.65,23.281830466830467,29.929411764705886,936,57.6,1,0,1,0,6166.666666666667
241,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,First,5.0,7.2,23.281830466830467,26.517647058823528,1396,88.73,1,0,1,0,5684.7
242,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,First,7.0,14.3,23.281830466830467,15.282352941176471,2494,100.6,1,0,1,0,12137.4
243,Maruti Ertiga VDI,Chennai,2013,52000,First,7.0,6.9,23.281830466830467,24.435294117647057,1248,88.76,1,0,1,0,4333.333333333333
244,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,First,7.0,10.75,23.281830466830467,15.058823529411766,2494,102.0,1,0,1,0,10727.272727272728
246,Honda City i VTEC V,Kochi,2016,33915,First,5.0,8.09,23.281830466830467,23.733333333333334,1497,117.3,0,1,1,0,3768.3333333333335
247,BMW X1 sDrive20d,Ahmedabad,2014,82002,First,5.0,18.5,23.281830466830467,20.058823529411764,1995,184.0,1,0,0,1,7454.727272727273
248,Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,First,5.0,4.75,23.281830466830467,28.235294117647058,1120,70.0,1,0,1,0,4125.0
249,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,First,5.0,8.45,23.281830466830467,33.04705882352941,1248,88.5,1,0,1,0,3777.777777777778
250,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,First,5.0,3.5,23.281830466830467,24.11764705882353,1598,103.6,1,0,1,0,4230.7692307692305
251,Hyundai Accent CRDi,Kochi,2006,160538,First,5.0,1.8,23.281830466830467,15.411764705882353,1493,82.0,1,0,1,0,8449.368421052632
252,Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,Second,5.0,3.7,23.281830466830467,23.423529411764708,1498,103.6,1,0,1,0,5454.545454545455
253,Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,First,5.0,7.17,23.281830466830467,24.933333333333334,1199,88.7,0,1,1,0,6196.875
254,Hyundai i10 Era,Jaipur,2010,83000,First,5.0,1.75,23.281830466830467,26.41333333333333,1086,68.05,0,1,1,0,5533.333333333333
255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,First,5.0,21.99,23.281830466830467,19.270588235294117,1995,183.0,1,0,0,1,7335.142857142857
256,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,First,7.0,18.65,25.52,16.094117647058823,2393,147.8,1,0,1,0,5375.0
257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,Third,5.0,1.85,23.281830466830467,26.266666666666666,796,35.0,0,1,1,0,2500.0
258,Maruti Swift VXI BSIV,Coimbatore,2017,27872,Second,5.0,5.95,23.281830466830467,27.2,1197,81.8,0,1,1,0,3484.0
259,Hyundai Grand i10 Magna,Mumbai,2014,16514,First,5.0,3.75,23.281830466830467,25.2,1197,82.0,0,1,1,0,1501.2727272727273
260,Maruti Swift VDI,Pune,2012,120000,First,5.0,3.75,23.281830466830467,26.941176470588236,1248,74.0,1,0,1,0,9230.76923076923
261,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,First,5.0,2.6,14.07,25.88235294117647,1582,126.2,1,0,1,0,8427.941176470587
263,Hyundai i20 1.2 Sportz,Mumbai,2010,52000,First,5.0,2.8,23.281830466830467,22.666666666666668,1197,80.0,0,1,1,0,3466.6666666666665
264,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,First,5.0,61.29,95.13,13.611764705882354,2987,254.79,1,0,0,1,3727.375
265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,Second,5.0,18.0,23.281830466830467,18.58823529411765,2148,170.0,1,0,1,0,5181.818181818182
266,Maruti Ritz ZDi,Hyderabad,2014,88500,First,5.0,4.35,23.281830466830467,27.294117647058822,1248,73.94,1,0,1,0,8045.454545454545
267,Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,First,5.0,13.75,23.281830466830467,23.14117647058824,1582,126.2,1,0,1,0,3111.1111111111113
268,Maruti A-Star Vxi,Pune,2010,67000,First,5.0,2.0,23.281830466830467,25.333333333333332,998,66.1,0,1,1,0,4466.666666666667
269,Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,First,5.0,10.0,23.281830466830467,23.105882352941176,1461,108.45,1,0,1,0,2888.8888888888887
270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,First,5.0,1.65,23.281830466830467,20.941176470588236,1248,76.0,1,0,1,0,8000.0
271,BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,First,5.0,45.77,23.281830466830467,19.47058823529412,2993,258.0,1,0,0,1,6497.75
272,Hyundai i10 Sportz,Bangalore,2010,36000,Second,5.0,3.25,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,2400.0
273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,First,7.0,12.8,23.281830466830467,15.058823529411766,2494,102.0,1,0,1,0,5222.222222222223
274,Maruti Zen VXI BSII,Mumbai,2002,60000,Third,5.0,0.55,23.281830466830467,23.066666666666666,993,60.0,0,1,1,0,2608.695652173913
275,Maruti Swift VDI,Hyderabad,2018,31025,First,5.0,7.15,23.281830466830467,33.411764705882355,1248,74.0,1,0,1,0,4432.142857142857
276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,Second,8.0,7.0,23.281830466830467,14.176470588235295,2179,120.0,1,0,1,0,8750.0
277,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,First,5.0,3.75,8.34,27.0,1248,74.0,1,0,1,0,15237.5
278,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,First,5.0,8.5,23.281830466830467,25.173333333333332,999,123.24,0,1,1,0,2836.875
279,Maruti Swift Dzire ZDI,Jaipur,2012,73000,First,5.0,4.35,23.281830466830467,27.52941176470588,1248,74.0,1,0,1,0,5615.384615384615
280,Maruti Alto 800 LXI,Kochi,2016,32227,First,5.0,3.26,23.281830466830467,30.319999999999997,796,47.3,0,1,1,0,3580.777777777778
281,Honda City 1.5 S MT,Jaipur,2011,55000,First,5.0,4.21,23.281830466830467,22.666666666666668,1497,118.0,0,1,1,0,3928.5714285714284
282,Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,First,7.0,70.36,23.281830466830467,14.200000000000001,2967,241.4,1,0,0,1,1612.4285714285713
283,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,Second,5.0,2.95,23.281830466830467,20.0,1896,105.0,1,0,0,1,3000.0
284,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,First,5.0,4.28,23.281830466830467,22.8,1591,121.3,0,1,1,0,4177.538461538462
285,Honda City 1.5 V AT,Jaipur,2009,78442,First,5.0,3.57,23.281830466830467,22.400000000000002,1497,118.0,0,1,0,1,4902.625
286,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,First,5.0,3.11,23.281830466830467,25.76470588235294,1396,88.8,1,0,1,0,3833.3333333333335
287,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,First,5.0,5.96,23.281830466830467,20.0,1396,98.6,0,1,0,1,4095.5454545454545
288,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,First,5.0,4.7,23.281830466830467,24.16470588235294,1598,103.6,1,0,1,0,4928.571428571428
289,Honda City i VTEC VX,Ahmedabad,2014,49000,First,5.0,6.9,23.281830466830467,23.2,1497,117.3,0,1,1,0,4454.545454545455
290,Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,First,5.0,5.25,8.34,27.0,1248,74.0,1,0,1,0,6428.571428571428
291,BMW 5 Series 2003-2012 520d,Pune,2015,64000,First,5.0,28.0,23.281830466830467,21.741176470588236,1995,177.0,1,0,0,1,6400.0
292,Maruti Wagon R LXI Minor,Delhi,2009,60000,First,5.0,1.35,23.281830466830467,25.2,1061,67.0,0,1,1,0,3750.0
293,Honda Jazz VX,Delhi,2015,62178,First,5.0,4.85,8.85,24.266666666666666,1199,88.7,0,1,1,0,6217.8
294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,First,5.0,6.7,23.281830466830467,17.647058823529413,1896,105.0,1,0,1,0,4462.0
295,Hyundai i10 Magna 1.2,Hyderabad,2010,74000,First,5.0,3.1,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,4933.333333333333
296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,First,5.0,18.64,23.281830466830467,22.67058823529412,2143,170.0,1,0,0,1,7777.1
297,Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,First,5.0,2.8,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,3482.6923076923076
298,Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,First,7.0,20.25,25.4,16.094117647058823,2393,147.8,1,0,1,0,5333.333333333333
299,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,First,5.0,26.78,23.281830466830467,20.8,1968,174.33,1,0,0,1,3165.2
300,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,Second,7.0,8.26,23.281830466830467,15.282352941176471,2494,100.6,1,0,1,0,7266.666666666667
301,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,First,5.0,3.89,23.281830466830467,21.959999999999997,1198,73.9,0,1,1,0,3197.8
302,Maruti Alto K10 LXI,Hyderabad,2011,70000,First,5.0,2.1,23.281830466830467,27.893333333333334,998,67.1,0,1,1,0,5000.0
303,Honda City i-VTEC CVT ZX,Mumbai,2017,15000,First,5.0,12.69,16.67,24.0,1497,117.3,0,1,0,1,1875.0
304,Tata Indigo LX,Coimbatore,2013,59138,First,5.0,2.58,23.281830466830467,20.0,1405,70.0,1,0,1,0,4928.166666666667
305,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,First,5.0,20.77,23.281830466830467,20.8,1968,174.33,1,0,0,1,5611.454545454545
306,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,First,5.0,20.26,23.281830466830467,21.058823529411764,2143,136.0,1,0,0,1,4800.0
309,Maruti Celerio VXI AT,Hyderabad,2014,77815,First,5.0,4.25,23.281830466830467,30.8,998,67.04,0,1,0,1,7074.090909090909
310,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,First,5.0,57.0,79.43,21.058823529411764,2143,201.15,1,0,0,1,3625.0
311,Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,First,5.0,44.0,23.281830466830467,14.941176470588236,2179,187.7,1,0,0,1,5500.0
312,Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,First,5.0,3.65,23.281830466830467,24.16470588235294,1598,103.6,1,0,1,0,7759.0
313,Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,First,5.0,2.05,23.281830466830467,18.666666666666668,796,35.0,0,1,1,0,5522.384615384615
314,Honda Brio 1.2 VX MT,Kochi,2012,91931,First,5.0,3.13,6.62,24.666666666666668,1198,86.8,0,1,1,0,7071.615384615385
315,Tata Sumo Delux,Hyderabad,2000,158000,Second,7.0,1.5,23.281830466830467,16.55294117647059,2956,83.1,1,0,1,0,6320.0
316,Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,First,5.0,2.85,23.281830466830467,21.176470588235293,1248,75.0,1,0,1,0,7014.076923076923
317,Maruti Wagon R LXI BS IV,Delhi,2012,65000,First,5.0,2.65,23.281830466830467,25.2,998,67.1,0,1,1,0,5000.0
318,Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,First,7.0,10.6,23.281830466830467,18.823529411764707,2179,140.0,1,0,1,0,8842.8
319,Tata Indigo LS Dicor,Pune,2008,138000,Second,5.0,1.25,23.281830466830467,20.117647058823533,1396,70.0,1,0,1,0,8117.64705882353
320,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,First,7.0,8.25,23.281830466830467,21.36,1373,93.7,0,1,1,0,2571.4285714285716
321,Honda Accord 2.4 A/T,Mumbai,2011,60000,First,5.0,4.45,23.281830466830467,15.6,2354,177.6,0,1,0,1,4285.714285714285
322,Maruti Swift Dzire VDi,Kolkata,2012,48000,First,5.0,3.7,23.281830466830467,22.705882352941178,1248,73.9,1,0,1,0,3692.3076923076924
323,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,First,5.0,2.8,23.281830466830467,20.941176470588236,1399,68.0,1,0,1,0,10000.0
324,Honda City ZX GXi,Kolkata,2008,40000,First,5.0,1.8,23.281830466830467,23.599999999999998,1497,78.0,0,1,1,0,2352.9411764705883
325,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,First,5.0,21.95,23.281830466830467,20.8,1968,174.33,1,0,0,1,4681.363636363636
326,BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,First,4.0,49.0,23.281830466830467,11.2,2993,313.0,1,0,0,1,2142.8571428571427
327,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,First,7.0,62.67,104.0,17.352941176470587,2967,245.0,1,0,0,1,12178.75
329,Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,First,5.0,5.5,23.281830466830467,27.058823529411764,1396,90.0,1,0,1,0,6384.615384615385
330,Hyundai i10 Sportz AT,Bangalore,2009,37000,Third,5.0,2.95,23.281830466830467,22.599999999999998,1197,78.9,0,1,0,1,2312.5
331,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,First,5.0,6.86,23.281830466830467,25.333333333333332,1199,88.7,0,1,0,1,3167.0
332,Maruti Swift VDI BSIV,Hyderabad,2015,76496,First,5.0,6.15,23.281830466830467,29.647058823529413,1248,74.0,1,0,1,0,7649.6
333,Hyundai i20 Asta 1.2,Pune,2011,79152,Second,5.0,3.3,23.281830466830467,24.666666666666668,1197,82.85,0,1,1,0,5653.714285714285
334,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,First,5.0,2.55,23.281830466830467,21.959999999999997,1198,73.9,0,1,1,0,2285.714285714286
335,Maruti Alto LXi,Ahmedabad,2009,35000,First,5.0,1.5,23.281830466830467,26.266666666666666,796,46.3,0,1,1,0,2187.5
336,Toyota Corolla H4,Chennai,2004,105000,Second,5.0,2.5,23.281830466830467,15.066666666666668,1794,125.0,0,1,0,1,5000.0
337,Maruti Alto LXi,Chennai,2006,56000,Second,5.0,1.4,23.281830466830467,26.266666666666666,796,46.3,0,1,1,0,2947.3684210526317
338,Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,First,5.0,3.4,23.281830466830467,24.847058823529412,1248,88.8,1,0,1,0,5615.384615384615
339,Maruti Alto LXi,Pune,2012,38000,First,5.0,2.25,23.281830466830467,26.266666666666666,796,46.3,0,1,1,0,2923.076923076923
340,Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,First,5.0,7.5,23.281830466830467,22.705882352941178,1968,141.0,1,0,0,1,64583.333333333336
341,Toyota Corolla H4,Kolkata,2008,80000,First,5.0,2.8,23.281830466830467,15.066666666666668,1794,125.0,0,1,0,1,4705.882352941177
342,Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,First,5.0,7.66,23.281830466830467,24.8,1197,81.83,0,1,1,0,2774.777777777778
343,Maruti Vitara Brezza LDi,Chennai,2016,45000,First,5.0,7.15,9.12,28.58823529411765,1248,88.5,1,0,1,0,5000.0
344,Honda City 1.5 V MT,Delhi,2010,87430,First,5.0,3.5,23.281830466830467,22.666666666666668,1497,118.0,0,1,1,0,5828.666666666667
345,Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,Second,5.0,3.5,23.281830466830467,21.176470588235293,1248,75.0,1,0,1,0,12176.727272727272
346,Honda Amaze S i-Dtech,Kolkata,2013,57000,First,5.0,3.45,23.281830466830467,30.35294117647059,1498,98.6,1,0,1,0,4750.0
347,Hyundai EON D Lite Plus,Coimbatore,2016,27904,First,5.0,3.55,23.281830466830467,28.133333333333336,814,55.2,0,1,1,0,3100.4444444444443
348,BMW 3 Series Luxury Line,Kochi,2015,30717,Second,5.0,25.99,58.67,25.6,1995,190.0,1,0,0,1,3071.7
349,Hyundai Verna 1.6 SX,Bangalore,2012,80000,First,5.0,5.25,23.281830466830467,26.258823529411767,1582,126.32,1,0,1,0,6153.846153846154
350,Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,First,5.0,2.9,23.281830466830467,24.729411764705883,1248,88.8,1,0,1,0,3942.0
351,Skoda Octavia RS,Jaipur,2005,100000,First,5.0,2.05,28.37,19.266666666666666,1984,227.0,0,1,0,1,5000.0
352,Maruti Alto K10 VXI,Pune,2017,30000,First,5.0,3.75,4.48,32.093333333333334,998,67.1,0,1,1,0,3750.0
353,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,68000,First,5.0,6.75,23.281830466830467,26.705882352941178,1498,89.84,1,0,1,0,6181.818181818182
354,Chevrolet Spark 1.0 LS,Kolkata,2011,21000,Second,5.0,0.95,23.281830466830467,24.0,995,62.0,0,1,1,0,1500.0
355,Jaguar XF 2.0 Diesel Portfolio,Hyderabad,2017,21000,First,5.0,52.0,72.64,22.741176470588233,1999,177.0,1,0,0,1,2625.0
356,Honda CR-V RVi MT,Jaipur,2007,119000,Third,5.0,3.91,23.281830466830467,17.466666666666665,1997,141.1,0,1,1,0,6611.111111111111
357,Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747,First,5.0,27.3,36.15,19.56,1798,177.46,0,1,0,1,2291.1666666666665
358,Hyundai i10 Magna 1.2,Chennai,2009,620000,First,5.0,2.7,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,38750.0
359,Maruti Swift LDI,Delhi,2013,70000,First,5.0,3.5,23.281830466830467,26.941176470588236,1248,74.0,1,0,1,0,5833.333333333333
360,Maruti Swift Dzire VXi AT,Mumbai,2016,18000,First,5.0,6.2,23.281830466830467,24.666666666666668,1197,83.14,0,1,0,1,2000.0
